t,y
8037,20693
8038,20693
8039,20694
8040,20694
8041,20695
8042,20696
8043,20696
8044,20697
8045,20698
8046,20699
8047,20699
8048,20700
8049,20701
8050,20702
8051,20703
8052,20704
8053,20705
8054,20705
8055,20706
8056,20707
8057,20708
8058,20709
8059,20710
8060,20711
8061,20712
8062,20713
8063,20715
8064,20716
8065,20717
8066,20718
8067,20719
8068,20720
8069,20721
8070,20722
8071,20723
8072,20725
8073,20726
8074,20727
8075,20728
8076,20729
8077,20731
8078,20732
8079,20733
8080,20734
8081,20735
8082,20737
8083,20738
8084,20739
8085,20740
8086,20742
8087,20743
8088,20744
8089,20745
8090,20747
8091,20748
8092,20749
8093,20750
8094,20752
8095,20753
8096,20754
8097,20755
8098,20756
8099,20758
8100,20759
8101,20760
8102,20761
8103,20762
8104,20764
8105,20765
8106,20766
8107,20767
8108,20768
8109,20769
8110,20770
8111,20772
8112,20773
8113,20774
8114,20775
8115,20776
8116,20777
8117,20778
8118,20779
8119,20780
8120,20781
8121,20782
8122,20783
8123,20784
8124,20785
8125,20786
8126,20786
8127,20787
8128,20788
8129,20789
8130,20790
8131,20790
8132,20791
8133,20792
8134,20793
8135,20793
8136,20794
8137,20795
8138,20795
8139,20796
8140,20796
8141,20797
8142,20797
8143,20798
8144,20798
8145,20799
8146,20799
8147,20799
8148,20800
8149,20800
8150,20800
8151,20801
8152,20801
8153,20801
8154,20801
8155,20801
8156,20801
8157,20801
8158,20801
8159,20801
8160,20801
8161,20801
8162,20801
8163,20801
8164,20801
8165,20801
8166,20801
8167,20800
8168,20800
8169,20800
8170,20799
8171,20799
8172,20798
8173,20798
8174,20797
8175,20797
8176,20796
8177,20796
8178,20795
8179,20794
8180,20794
8181,20793
8182,20792
8183,20791
8184,20790
8185,20789
8186,20788
8187,20787
8188,20786
8189,20785
8190,20784
8191,20783
8192,20782
8193,20781
8194,20779
8195,20778
8196,20777
8197,20775
8198,20774
8199,20773
8200,20771
8201,20770
8202,20768
8203,20766
8204,20765
8205,20763
8206,20761
8207,20760
8208,20758
8209,20756
8210,20754
8211,20752
8212,20750
8213,20748
8214,20746
8215,20744
8216,20742
8217,20740
8218,20738
8219,20736
8220,20733
8221,20731
8222,20729
8223,20726
8224,20724
8225,20722
8226,20719
8227,20717
8228,20714
8229,20712
8230,20709
8231,20706
8232,20704
8233,20701
8234,20698
8235,20696
8236,20693
8237,20690
8238,20687
8239,20684
8240,20681
8241,20678
8242,20675
8243,20672
8244,20669
8245,20666
8246,20663
8247,20660
8248,20657
8249,20654
8250,20650
8251,20647
8252,20644
8253,20640
8254,20637
8255,20634
8256,20630
8257,20627
8258,20623
8259,20620
8260,20616
8261,20613
8262,20609
8263,20606
8264,20602
8265,20599
8266,20595
8267,20591
8268,20588
8269,20584
8270,20580
8271,20576
8272,20573
8273,20569
8274,20565
8275,20561
8276,20557
8277,20554
8278,20550
8279,20546
8280,20542
8281,20538
8282,20534
8283,20530
8284,20526
8285,20522
8286,20518
8287,20514
8288,20510
8289,20506
8290,20502
8291,20498
8292,20494
8293,20490
8294,20486
8295,20482
8296,20478
8297,20474
8298,20469
8299,20465
8300,20461
8301,20457
8302,20453
8303,20449
8304,20445
8305,20441
8306,20436
8307,20432
8308,20428
8309,20424
8310,20420
8311,20416
8312,20411
8313,20407
8314,20403
8315,20399
8316,20395
8317,20391
8318,20387
8319,20383
8320,20378
8321,20374
8322,20370
8323,20366
8324,20362
8325,20358
8326,20354
8327,20350
8328,20346
8329,20342
8330,20338
8331,20333
8332,20329
8333,20325
8334,20321
8335,20317
8336,20314
8337,20310
8338,20306
8339,20302
8340,20298
8341,20294
8342,20290
8343,20286
8344,20282
8345,20278
8346,20275
8347,20271
8348,20267
8349,20263
8350,20260
8351,20256
8352,20252
8353,20248
8354,20245
8355,20241
8356,20238
8357,20234
8358,20230
8359,20227
8360,20223
8361,20220
8362,20216
8363,20213
8364,20209
8365,20206
8366,20203
8367,20199
8368,20196
8369,20193
8370,20190
8371,20186
8372,20183
8373,20180
8374,20177
8375,20174
8376,20171
8377,20168
8378,20165
8379,20162
8380,20159
8381,20156
8382,20153
8383,20150
8384,20147
8385,20144
8386,20142
8387,20139
8388,20136
8389,20133
8390,20131
8391,20128
8392,20126
8393,20123
8394,20121
8395,20118
8396,20116
8397,20113
8398,20111
8399,20109
8400,20106
8401,20104
8402,20102
8403,20100
8404,20098
8405,20096
8406,20094
8407,20091
8408,20089
8409,20088
8410,20086
8411,20084
8412,20082
8413,20080
8414,20078
8415,20077
8416,20075
8417,20073
8418,20072
8419,20070
8420,20068
8421,20067
8422,20066
8423,20064
8424,20063
8425,20061
8426,20060
8427,20059
8428,20057
8429,20056
8430,20055
8431,20054
8432,20053
8433,20052
8434,20051
8435,20050
8436,20049
8437,20048
8438,20047
8439,20046
8440,20045
8441,20045
8442,20044
8443,20043
8444,20042
8445,20042
8446,20041
8447,20041
8448,20040
8449,20040
8450,20039
8451,20039
8452,20038
8453,20038
8454,20038
8455,20037
8456,20037
8457,20037
8458,20037
8459,20037
8460,20036
8461,20036
8462,20036
8463,20036
8464,20036
8465,20036
8466,20036
8467,20036
8468,20037
8469,20037
8470,20037
8471,20037
8472,20037
8473,20038
8474,20038
8475,20038
8476,20038
8477,20039
8478,20039
8479,20040
8480,20040
8481,20041
8482,20041
8483,20042
8484,20042
8485,20043
8486,20043
8487,20044
8488,20044
8489,20045
8490,20046
8491,20046
8492,20047
8493,20048
8494,20049
8495,20049
8496,20050
8497,20051
8498,20052
8499,20053
8500,20054
8501,20054
8502,20055
8503,20056
8504,20057
8505,20058
8506,20059
8507,20060
8508,20061
8509,20062
8510,20063
8511,20064
8512,20065
8513,20066
8514,20067
8515,20068
8516,20069
8517,20070
8518,20071
8519,20072
8520,20073
8521,20074
8522,20075
8523,20077
8524,20078
8525,20079
8526,20080
8527,20081
8528,20082
8529,20083
8530,20084
8531,20085
8532,20087
8533,20088
8534,20089
8535,20090
8536,20091
8537,20092
8538,20093
8539,20094
8540,20095
8541,20097
8542,20098
8543,20099
8544,20100
8545,20101
8546,20102
8547,20103
8548,20104
8549,20105
8550,20106
8551,20107
8552,20108
8553,20109
8554,20110
8555,20111
8556,20112
8557,20113
8558,20114
8559,20115
8560,20116
8561,20117
8562,20118
8563,20118
8564,20119
8565,20120
8566,20121
8567,20122
8568,20123
8569,20123
8570,20124
8571,20125
8572,20126
8573,20126
8574,20127
8575,20128
8576,20128
8577,20129
8578,20129
8579,20130
8580,20130
8581,20131
8582,20131
8583,20132
8584,20132
8585,20133
8586,20133
8587,20134
8588,20134
8589,20134
8590,20134
8591,20135
8592,20135
8593,20135
8594,20135
8595,20135
8596,20136
8597,20136
8598,20136
8599,20136
8600,20136
8601,20136
8602,20136
8603,20136
8604,20135
8605,20135
8606,20135
8607,20135
8608,20135
8609,20134
8610,20134
8611,20134
8612,20133
8613,20133
8614,20132
8615,20132
8616,20131
8617,20131
8618,20130
8619,20130
8620,20129
8621,20128
8622,20128
8623,20127
8624,20126
8625,20125
8626,20124
8627,20123
8628,20123
8629,20122
8630,20121
8631,20120
8632,20118
8633,20117
8634,20116
8635,20115
8636,20114
8637,20113
8638,20111
8639,20110
8640,20109
8641,20107
8642,20106
8643,20104
8644,20103
8645,20101
8646,20100
8647,20098
8648,20096
8649,20095
8650,20093
8651,20091
8652,20089
8653,20087
8654,20086
8655,20084
8656,20082
8657,20080
8658,20078
8659,20076
8660,20074
8661,20071
8662,20069
8663,20067
8664,20065
8665,20063
8666,20060
8667,20058
8668,20056
8669,20053
8670,20051
8671,20048
8672,20046
8673,20043
8674,20041
8675,20038
8676,20035
8677,20033
8678,20030
8679,20027
8680,20025
8681,20022
8682,20019
8683,20016
8684,20013
